Year,Month,Sector,Product_Description,HS_Code,HS_Code_2,HS_Code_4,HS_Code_6,Export_Value_USD,Export_Value_INR,Quantity_Tons,Unit_Price_USD_per_Ton,Port_of_Export,State_of_Origin,Destination_Port_USA,Trade_Terms,Historical_Average_Tariff_Rate_Percent,Export_Share_Percent_of_Total,Partner_Country
2017,March,Pharmaceuticals,Generic drugs,3001,30,3001,3001,1461865,102330550,417,3505.67,Mumbai,Maharashtra,Miami,FOB,0.0,4.93,USA
2017,March,Pharmaceuticals,Vaccines,3002,30,3002,3002,2945406,206178420,840,3506.44,Bangalore,Karnataka,New York,CIF,0.0,4.7,USA
2017,March,Pharmaceuticals,Antibiotics,2901,29,2901,2901,3002907,210203490,127,23644.94,Bangalore,Karnataka,Seattle,FOB,0.0,1.89,USA
2017,March,Chemicals,Organic chemicals,2901,29,2901,2901,3269845,228889150,414,7898.18,Hyderabad,Telangana,Philadelphia,FOB,3.0,4.63,USA
2017,March,Chemicals,Inorganic chemicals,2801,28,2801,2801,3426843,239879010,154,22252.23,Kolkata,West Bengal,Miami,FOB,3.0,0.22,USA
2017,March,Chemicals,Paints,3201,32,3201,3201,4073454,285141780,638,6384.72,Kolkata,West Bengal,Seattle,FOB,3.0,4.24,USA
2017,April,Textiles,Cotton yarn,5205,52,5205,5205,799999,55999930,231,3463.2,Surat,Gujarat,New York,FOB,5.0,1.71,USA
2017,April,Textiles,Silk fabric,5007,50,5007,5007,2752632,192684240,770,3574.85,Mumbai,Maharashtra,Boston,CIF,5.0,3.07,USA
2017,April,Textiles,Woolen fabric,5101,51,5101,5101,5096384,356746880,250,20385.54,Hyderabad,Telangana,Long Beach,FOB,5.0,4.36,USA
2017,April,Gems & Jewellery,Diamond rings,7102,71,7102,7102,573030,40112100,620,924.24,Mumbai,Maharashtra,Los Angeles,CIF,7.5,0.38,USA
2017,April,Gems & Jewellery,Gold earrings,7113,71,7113,7113,3971045,277973150,533,7450.37,Bangalore,Karnataka,Chicago,FOB,7.5,1.33,USA
2017,April,Gems & Jewellery,Platinum rings,7110,71,7110,7110,4139319,289752330,231,17919.13,Mumbai,Maharashtra,Los Angeles,FOB,7.5,1.03,USA
2017,April,Footwear,Leather shoes,6403,64,6403,6403,1737308,121611560,665,2612.49,Mumbai,Maharashtra,Miami,FOB,10.0,0.97,USA
2017,April,Footwear,Sports shoes,6404,64,6404,6404,2764549,193518430,408,6775.86,Surat,Gujarat,Miami,FOB,10.0,2.9,USA
2017,April,Footwear,Canvas sneakers,6404,64,6404,6404,2977393,208417510,154,19333.72,Bangalore,Karnataka,Los Angeles,CIF,10.0,4.5,USA
2017,April,Auto Components,Engine parts,8409,84,8409,8409,1629860,114090200,558,2920.9,Kolkata,West Bengal,Chicago,FOB,2.5,3.46,USA
2017,April,Auto Components,Brake pads,8708,87,8708,8708,2135073,149455110,218,9793.91,Kolkata,West Bengal,San Francisco,FOB,2.5,1.46,USA
2017,April,Auto Components,Gear boxes,8409,84,8409,8409,4141373,289896110,615,6733.94,Chennai,Tamil Nadu,Miami,CIF,2.5,2.61,USA
2017,April,Electronics,Mobile phones,8517,85,8517,8517,2300262,161018340,729,3155.37,Mumbai,Maharashtra,Seattle,CIF,0.0,4.72,USA
2017,April,Electronics,Laptop computers,8471,84,8471,8471,4864077,340485390,239,20351.79,Mumbai,Maharashtra,Seattle,FOB,0.0,2.99,USA
2017,April,Electronics,Smart watches,8517,85,8517,8517,3036352,212544640,361,8410.95,Mumbai,Maharashtra,Boston,CIF,0.0,0.7,USA
2017,April,Pharmaceuticals,Generic drugs,3001,30,3001,3001,1708217,119575190,116,14726.01,Kolkata,West Bengal,Seattle,CIF,0.0,0.79,USA
2017,April,Pharmaceuticals,Vaccines,3002,30,3002,3002,2777413,194418910,215,12918.2,Vadodara,Gujarat,San Francisco,FOB,0.0,4.14,USA
2017,April,Pharmaceuticals,Antibiotics,2901,29,2901,2901,1188234,83176380,725,1638.94,Bangalore,Karnataka,Miami,CIF,0.0,4.61,USA
2017,April,Chemicals,Organic chemicals,2901,29,2901,2901,4993425,349539750,530,9421.56,Hyderabad,Telangana,Seattle,FOB,3.0,3.78,USA
2017,April,Chemicals,Inorganic chemicals,2801,28,2801,2801,3487576,244130320,735,4745.0,Bangalore,Karnataka,Houston,CIF,3.0,2.54,USA
2017,April,Chemicals,Paints,3201,32,3201,3201,2831252,198187640,472,5998.42,Mumbai,Maharashtra,Los Angeles,FOB,3.0,3.44,USA
2017,May,Textiles,Cotton yarn,5205,52,5205,5205,1591082,111375740,614,2591.34,Kolkata,West Bengal,Boston,CIF,5.0,4.41,USA
2017,May,Textiles,Silk fabric,5007,50,5007,5007,4911337,343793590,257,19110.26,Kolkata,West Bengal,Seattle,FOB,5.0,1.93,USA
2017,May,Textiles,Woolen fabric,5101,51,5101,5101,4232608,296282560,680,6224.42,Chennai,Tamil Nadu,Houston,FOB,5.0,0.39,USA
2017,May,Gems & Jewellery,Diamond rings,7102,71,7102,7102,4272504,299075280,235,18180.87,Kolkata,West Bengal,Los Angeles,CIF,7.5,2.86,USA
2017,May,Gems & Jewellery,Gold earrings,7113,71,7113,7113,3447648,241335360,708,4869.56,Surat,Gujarat,Philadelphia,FOB,7.5,1.34,USA
2017,May,Gems & Jewellery,Platinum rings,7110,71,7110,7110,1900972,133068040,338,5624.18,Chennai,Tamil Nadu,Los Angeles,CIF,7.5,4.68,USA
2017,May,Footwear,Leather shoes,6403,64,6403,6403,4848401,339388070,708,6848.02,Vadodara,Gujarat,Long Beach,CIF,10.0,0.44,USA
2017,May,Footwear,Sports shoes,6404,64,6404,6404,2164951,151546570,598,3620.32,Surat,Gujarat,Long Beach,FOB,10.0,4.58,USA
2017,May,Footwear,Canvas sneakers,6404,64,6404,6404,3273462,229142340,236,13870.6,Vadodara,Gujarat,New York,FOB,10.0,2.33,USA
2017,May,Auto Components,Engine parts,8409,84,8409,8409,3273826,229167820,362,9043.72,Bangalore,Karnataka,San Francisco,FOB,2.5,4.33,USA
2017,May,Auto Components,Brake pads,8708,87,8708,8708,4104263,287298410,206,19923.61,Bangalore,Karnataka,New York,FOB,2.5,3.62,USA
2017,May,Auto Components,Gear boxes,8409,84,8409,8409,3180021,222601470,448,7098.26,Surat,Gujarat,Miami,CIF,2.5,0.24,USA
2017,May,Electronics,Mobile phones,8517,85,8517,8517,4469173,312842110,803,5565.6,Bangalore,Karnataka,Los Angeles,CIF,0.0,3.03,USA
2017,May,Electronics,Laptop computers,8471,84,8471,8471,3910852,273759640,121,32321.09,Hyderabad,Telangana,New York,CIF,0.0,0.16,USA
2017,May,Electronics,Smart watches,8517,85,8517,8517,2915820,204107400,704,4141.79,Bangalore,Karnataka,Chicago,CIF,0.0,0.2,USA
2017,May,Pharmaceuticals,Generic drugs,3001,30,3001,3001,3481314,243691980,200,17406.57,Hyderabad,Telangana,Los Angeles,CIF,0.0,3.35,USA
2017,May,Pharmaceuticals,Vaccines,3002,30,3002,3002,1908493,133594510,816,2338.84,Mumbai,Maharashtra,Los Angeles,FOB,0.0,2.3,USA
2017,May,Pharmaceuticals,Antibiotics,2901,29,2901,2901,2314350,162004500,483,4791.61,Mumbai,Maharashtra,Boston,CIF,0.0,2.27,USA
2017,May,Chemicals,Organic chemicals,2901,29,2901,2901,2931155,205180850,287,10213.08,Vadodara,Gujarat,San Francisco,FOB,3.0,4.81,USA
2017,May,Chemicals,Inorganic chemicals,2801,28,2801,2801,2349947,164496290,333,7056.9,Surat,Gujarat,Miami,CIF,3.0,2.38,USA
2017,May,Chemicals,Paints,3201,32,3201,3201,1099983,76998810,808,1361.37,Bangalore,Karnataka,Long Beach,FOB,3.0,0.55,USA
2017,June,Textiles,Cotton yarn,5205,52,5205,5205,653934,45775380,516,1267.31,Kolkata,West Bengal,San Francisco,FOB,5.0,2.65,USA
2017,June,Textiles,Silk fabric,5007,50,5007,5007,845915,59214050,645,1311.5,Hyderabad,Telangana,Houston,CIF,5.0,0.43,USA
2017,June,Textiles,Woolen fabric,5101,51,5101,5101,2230321,156122470,379,5884.75,Vadodara,Gujarat,Boston,FOB,5.0,0.15,USA
2017,June,Gems & Jewellery,Diamond rings,7102,71,7102,7102,3950010,276500700,428,9229.0,Surat,Gujarat,Boston,CIF,7.5,5.0,USA
2017,June,Gems & Jewellery,Gold earrings,7113,71,7113,7113,3742629,261984030,723,5176.53,Mumbai,Maharashtra,Boston,FOB,7.5,1.19,USA
2017,June,Gems & Jewellery,Platinum rings,7110,71,7110,7110,5089637,356274590,231,22033.06,Surat,Gujarat,San Francisco,CIF,7.5,0.91,USA
2017,June,Footwear,Leather shoes,6403,64,6403,6403,1969212,137844840,727,2708.68,Hyderabad,Telangana,Seattle,CIF,10.0,2.61,USA
2017,June,Footwear,Sports shoes,6404,64,6404,6404,2383772,166864040,205,11628.16,Hyderabad,Telangana,Boston,CIF,10.0,0.76,USA
2017,June,Footwear,Canvas sneakers,6404,64,6404,6404,4784401,334908070,584,8192.47,Surat,Gujarat,San Francisco,FOB,10.0,1.64,USA
2017,June,Auto Components,Engine parts,8409,84,8409,8409,3357036,234992520,588,5709.24,Vadodara,Gujarat,Los Angeles,CIF,2.5,4.5,USA
2017,June,Auto Components,Brake pads,8708,87,8708,8708,2648223,185375610,556,4762.99,Surat,Gujarat,Houston,CIF,2.5,0.87,USA
2017,June,Auto Components,Gear boxes,8409,84,8409,8409,2486931,174085170,419,5935.4,Vadodara,Gujarat,Miami,FOB,2.5,3.71,USA
2017,June,Electronics,Mobile phones,8517,85,8517,8517,1007496,70524720,613,1643.55,Mumbai,Maharashtra,San Francisco,FOB,0.0,2.21,USA
2017,June,Electronics,Laptop computers,8471,84,8471,8471,1223115,85618050,586,2087.23,Bangalore,Karnataka,Boston,FOB,0.0,0.65,USA
2017,June,Electronics,Smart watches,8517,85,8517,8517,4025205,281764350,389,10347.57,Chennai,Tamil Nadu,Boston,CIF,0.0,3.09,USA
2017,June,Pharmaceuticals,Generic drugs,3001,30,3001,3001,2371301,165991070,175,13550.29,Mumbai,Maharashtra,Los Angeles,CIF,0.0,3.5,USA
2017,June,Pharmaceuticals,Vaccines,3002,30,3002,3002,5433506,380345420,787,6904.07,Chennai,Tamil Nadu,San Francisco,FOB,0.0,0.58,USA
2017,June,Pharmaceuticals,Antibiotics,2901,29,2901,2901,5476977,383388390,505,10845.5,Vadodara,Gujarat,San Francisco,CIF,0.0,0.3,USA
2017,June,Chemicals,Organic chemicals,2901,29,2901,2901,2787944,195156080,471,5919.2,Vadodara,Gujarat,Seattle,FOB,3.0,3.0,USA
2017,June,Chemicals,Inorganic chemicals,2801,28,2801,2801,5302234,371156380,474,11186.15,Kolkata,West Bengal,Seattle,CIF,3.0,4.76,USA
2017,June,Chemicals,Paints,3201,32,3201,3201,868181,60772670,804,1079.83,Vadodara,Gujarat,Philadelphia,FOB,3.0,1.91,USA
2017,July,Textiles,Cotton yarn,5205,52,5205,5205,2062501,144375070,431,4785.39,Surat,Gujarat,Boston,FOB,5.0,0.16,USA
2017,July,Textiles,Silk fabric,5007,50,5007,5007,2644815,185137050,616,4293.53,Kolkata,West Bengal,Seattle,FOB,5.0,0.12,USA
2017,July,Textiles,Woolen fabric,5101,51,5101,5101,802621,56183470,254,3159.93,Hyderabad,Telangana,Miami,CIF,5.0,1.74,USA
2017,July,Gems & Jewellery,Diamond rings,7102,71,7102,7102,2098269,146878830,505,4154.99,Bangalore,Karnataka,Miami,CIF,7.5,4.81,USA
2017,July,Gems & Jewellery,Gold earrings,7113,71,7113,7113,2964656,207525920,596,4974.26,Hyderabad,Telangana,Los Angeles,FOB,7.5,3.51,USA
2017,July,Gems & Jewellery,Platinum rings,7110,71,7110,7110,3755876,262911320,595,6312.4,Hyderabad,Telangana,San Francisco,FOB,7.5,0.37,USA
2017,July,Footwear,Leather shoes,6403,64,6403,6403,1336759,93573130,654,2043.97,Vadodara,Gujarat,Long Beach,FOB,10.0,4.76,USA
2017,July,Footwear,Sports shoes,6404,64,6404,6404,5250128,367508960,821,6394.8,Hyderabad,Telangana,Los Angeles,FOB,10.0,0.81,USA
2017,July,Footwear,Canvas sneakers,6404,64,6404,6404,4988523,349196610,371,13446.15,Chennai,Tamil Nadu,Houston,CIF,10.0,3.09,USA
2017,July,Auto Components,Engine parts,8409,84,8409,8409,1473832,103168240,493,2989.52,Hyderabad,Telangana,New York,CIF,2.5,2.2,USA
2017,July,Auto Components,Brake pads,8708,87,8708,8708,4729068,331034760,712,6641.95,Chennai,Tamil Nadu,Houston,FOB,2.5,0.76,USA
2017,July,Auto Components,Gear boxes,8409,84,8409,8409,1886956,132086920,591,3192.82,Surat,Gujarat,Miami,CIF,2.5,1.7,USA
2017,July,Electronics,Mobile phones,8517,85,8517,8517,1627118,113898260,340,4785.64,Surat,Gujarat,Houston,FOB,0.0,2.81,USA
2017,July,Electronics,Laptop computers,8471,84,8471,8471,3515419,246079330,208,16901.05,Chennai,Tamil Nadu,Philadelphia,FOB,0.0,3.09,USA
2017,July,Electronics,Smart watches,8517,85,8517,8517,5194887,363642090,750,6926.52,Vadodara,Gujarat,San Francisco,FOB,0.0,4.23,USA
2017,July,Pharmaceuticals,Generic drugs,3001,30,3001,3001,4919864,344390480,169,29111.62,Kolkata,West Bengal,Seattle,CIF,0.0,4.02,USA
2017,July,Pharmaceuticals,Vaccines,3002,30,3002,3002,4754169,332791830,337,14107.33,Mumbai,Maharashtra,Chicago,CIF,0.0,2.16,USA
2017,July,Pharmaceuticals,Antibiotics,2901,29,2901,2901,3254783,227834810,223,14595.44,Kolkata,West Bengal,San Francisco,FOB,0.0,4.66,USA
2017,July,Chemicals,Organic chemicals,2901,29,2901,2901,2096498,146754860,624,3359.77,Hyderabad,Telangana,Los Angeles,FOB,3.0,3.26,USA
2017,July,Chemicals,Inorganic chemicals,2801,28,2801,2801,2616445,183151150,125,20931.56,Vadodara,Gujarat,Long Beach,FOB,3.0,1.34,USA
2017,July,Chemicals,Paints,3201,32,3201,3201,3766493,263654510,461,8170.27,Chennai,Tamil Nadu,Seattle,FOB,3.0,3.12,USA
2017,August,Textiles,Cotton yarn,5205,52,5205,5205,1611623,112813610,191,8437.82,Mumbai,Maharashtra,Chicago,FOB,5.0,1.46,USA
2017,August,Textiles,Silk fabric,5007,50,5007,5007,1674913,117243910,212,7900.53,Vadodara,Gujarat,Seattle,FOB,5.0,4.97,USA
2017,August,Textiles,Woolen fabric,5101,51,5101,5101,1164187,81493090,417,2791.82,Surat,Gujarat,Chicago,FOB,5.0,1.99,USA
2017,August,Gems & Jewellery,Diamond rings,7102,71,7102,7102,2169455,151861850,823,2636.03,Kolkata,West Bengal,Philadelphia,CIF,7.5,1.86,USA
2017,August,Gems & Jewellery,Gold earrings,7113,71,7113,7113,1859372,130156040,310,5997.97,Chennai,Tamil Nadu,Philadelphia,CIF,7.5,4.95,USA
2017,August,Gems & Jewellery,Platinum rings,7110,71,7110,7110,4990818,349357260,655,7619.57,Mumbai,Maharashtra,Los Angeles,FOB,7.5,0.43,USA
2017,August,Footwear,Leather shoes,6403,64,6403,6403,4644680,325127600,295,15744.68,Chennai,Tamil Nadu,New York,FOB,10.0,1.32,USA
2017,August,Footwear,Sports shoes,6404,64,6404,6404,2410155,168710850,144,16737.19,Hyderabad,Telangana,Los Angeles,FOB,10.0,4.07,USA
2017,August,Footwear,Canvas sneakers,6404,64,6404,6404,1676545,117358150,507,3306.79,Vadodara,Gujarat,Chicago,FOB,10.0,1.04,USA
2017,August,Auto Components,Engine parts,8409,84,8409,8409,2515077,176055390,729,3450.04,Chennai,Tamil Nadu,Seattle,CIF,2.5,2.68,USA
2017,August,Auto Components,Brake pads,8708,87,8708,8708,3673716,257160120,593,6195.14,Kolkata,West Bengal,Los Angeles,CIF,2.5,3.76,USA
2017,August,Auto Components,Gear boxes,8409,84,8409,8409,4388321,307182470,554,7921.16,Mumbai,Maharashtra,Long Beach,CIF,2.5,3.7,USA
2017,August,Electronics,Mobile phones,8517,85,8517,8517,2444439,171110730,842,2903.13,Bangalore,Karnataka,Los Angeles,CIF,0.0,2.03,USA
2017,August,Electronics,Laptop computers,8471,84,8471,8471,2550532,178537240,840,3036.35,Kolkata,West Bengal,Los Angeles,FOB,0.0,3.83,USA
2017,August,Electronics,Smart watches,8517,85,8517,8517,3340675,233847250,606,5512.67,Vadodara,Gujarat,Seattle,FOB,0.0,3.0,USA
2017,August,Pharmaceuticals,Generic drugs,3001,30,3001,3001,1773747,124162290,766,2315.6,Surat,Gujarat,Boston,CIF,0.0,3.92,USA
2017,August,Pharmaceuticals,Vaccines,3002,30,3002,3002,1979420,138559400,398,4973.42,Vadodara,Gujarat,Boston,FOB,0.0,0.28,USA
2017,August,Pharmaceuticals,Antibiotics,2901,29,2901,2901,655215,45865050,539,1215.61,Mumbai,Maharashtra,Los Angeles,FOB,0.0,2.91,USA
2017,August,Chemicals,Organic chemicals,2901,29,2901,2901,1253687,87758090,464,2701.91,Chennai,Tamil Nadu,Seattle,CIF,3.0,4.63,USA
2017,August,Chemicals,Inorganic chemicals,2801,28,2801,2801,1194490,83614300,276,4327.86,Mumbai,Maharashtra,Los Angeles,CIF,3.0,3.12,USA
2017,August,Chemicals,Paints,3201,32,3201,3201,2512557,175878990,250,10050.23,Hyderabad,Telangana,Boston,FOB,3.0,1.99,USA
2017,September,Textiles,Cotton yarn,5205,52,5205,5205,1367515,95726050,839,1629.93,Mumbai,Maharashtra,New York,CIF,5.0,0.27,USA
2017,September,Textiles,Silk fabric,5007,50,5007,5007,1926932,134885240,147,13108.38,Bangalore,Karnataka,Boston,CIF,5.0,0.96,USA
2017,September,Textiles,Woolen fabric,5101,51,5101,5101,2916974,204188180,810,3601.2,Chennai,Tamil Nadu,Houston,FOB,5.0,2.23,USA
2017,September,Gems & Jewellery,Diamond rings,7102,71,7102,7102,1875207,131264490,487,3850.53,Mumbai,Maharashtra,San Francisco,FOB,7.5,4.32,USA
2017,September,Gems & Jewellery,Gold earrings,7113,71,7113,7113,4531128,317178960,715,6337.24,Bangalore,Karnataka,Philadelphia,CIF,7.5,3.19,USA
2017,September,Gems & Jewellery,Platinum rings,7110,71,7110,7110,2167008,151690560,456,4752.21,Hyderabad,Telangana,Boston,CIF,7.5,4.93,USA
2017,September,Footwear,Leather shoes,6403,64,6403,6403,4735501,331485070,844,5610.78,Vadodara,Gujarat,Seattle,CIF,10.0,0.88,USA
2017,September,Footwear,Sports shoes,6404,64,6404,6404,5055491,353884370,448,11284.58,Chennai,Tamil Nadu,Long Beach,FOB,10.0,3.04,USA
2017,September,Footwear,Canvas sneakers,6404,64,6404,6404,3349590,234471300,166,20178.25,Bangalore,Karnataka,Long Beach,CIF,10.0,4.06,USA
2017,September,Auto Components,Engine parts,8409,84,8409,8409,3252396,227667720,278,11699.27,Chennai,Tamil Nadu,Seattle,FOB,2.5,4.24,USA
2017,September,Auto Components,Brake pads,8708,87,8708,8708,3739004,261730280,469,7972.29,Vadodara,Gujarat,Miami,FOB,2.5,2.22,USA
2017,September,Auto Components,Gear boxes,8409,84,8409,8409,3457482,242023740,689,5018.12,Hyderabad,Telangana,Miami,CIF,2.5,1.19,USA
2017,September,Electronics,Mobile phones,8517,85,8517,8517,3471352,242994640,346,10032.81,Surat,Gujarat,Seattle,FOB,0.0,2.1,USA
2017,September,Electronics,Laptop computers,8471,84,8471,8471,4798733,335911310,360,13329.81,Surat,Gujarat,Houston,CIF,0.0,1.06,USA
2017,September,Electronics,Smart watches,8517,85,8517,8517,4902489,343174230,584,8394.67,Kolkata,West Bengal,Long Beach,FOB,0.0,1.89,USA
2017,September,Pharmaceuticals,Generic drugs,3001,30,3001,3001,2795453,195681710,400,6988.63,Chennai,Tamil Nadu,Miami,CIF,0.0,0.79,USA
2017,September,Pharmaceuticals,Vaccines,3002,30,3002,3002,4157373,291016110,389,10687.33,Bangalore,Karnataka,Miami,FOB,0.0,1.2,USA
2017,September,Pharmaceuticals,Antibiotics,2901,29,2901,2901,4356216,304935120,275,15840.79,Mumbai,Maharashtra,Los Angeles,CIF,0.0,2.28,USA
2017,September,Chemicals,Organic chemicals,2901,29,2901,2901,4113088,287916160,691,5952.37,Kolkata,West Bengal,Miami,CIF,3.0,3.34,USA
2017,September,Chemicals,Inorganic chemicals,2801,28,2801,2801,2374935,166245450,784,3029.25,Chennai,Tamil Nadu,New York,CIF,3.0,0.46,USA
2017,September,Chemicals,Paints,3201,32,3201,3201,3055013,213850910,445,6865.2,Surat,Gujarat,Seattle,FOB,3.0,2.96,USA
2017,October,Textiles,Cotton yarn,5205,52,5205,5205,2501985,175138950,445,5622.44,Bangalore,Karnataka,New York,CIF,5.0,1.27,USA
2017,October,Textiles,Silk fabric,5007,50,5007,5007,3291230,230386100,714,4609.57,Vadodara,Gujarat,Miami,CIF,5.0,1.2,USA
2017,October,Textiles,Woolen fabric,5101,51,5101,5101,1703458,119242060,281,6062.13,Kolkata,West Bengal,Chicago,CIF,5.0,1.31,USA
2017,October,Gems & Jewellery,Diamond rings,7102,71,7102,7102,2514332,176003240,155,16221.5,Surat,Gujarat,Miami,CIF,7.5,2.32,USA
2017,October,Gems & Jewellery,Gold earrings,7113,71,7113,7113,2558616,179103120,619,4133.47,Mumbai,Maharashtra,Boston,CIF,7.5,1.56,USA
2017,October,Gems & Jewellery,Platinum rings,7110,71,7110,7110,4695137,328659590,452,10387.47,Vadodara,Gujarat,New York,CIF,7.5,2.72,USA
2017,October,Footwear,Leather shoes,6403,64,6403,6403,1445475,101183250,428,3377.28,Kolkata,West Bengal,Chicago,CIF,10.0,2.97,USA
2017,October,Footwear,Sports shoes,6404,64,6404,6404,1079344,75554080,506,2133.09,Vadodara,Gujarat,Chicago,CIF,10.0,3.71,USA
2017,October,Footwear,Canvas sneakers,6404,64,6404,6404,4854732,339831240,603,8050.97,Bangalore,Karnataka,Houston,CIF,10.0,3.67,USA
2017,October,Auto Components,Engine parts,8409,84,8409,8409,1531982,107238740,749,2045.37,Kolkata,West Bengal,San Francisco,FOB,2.5,4.42,USA
2017,October,Auto Components,Brake pads,8708,87,8708,8708,4347458,304322060,487,8927.02,Chennai,Tamil Nadu,Houston,CIF,2.5,0.24,USA
2017,October,Auto Components,Gear boxes,8409,84,8409,8409,749810,52486700,708,1059.05,Surat,Gujarat,Seattle,CIF,2.5,0.79,USA
2017,October,Electronics,Mobile phones,8517,85,8517,8517,4214928,295044960,508,8297.1,Bangalore,Karnataka,Miami,CIF,0.0,2.04,USA
2017,October,Electronics,Laptop computers,8471,84,8471,8471,5468798,382815860,485,11275.87,Chennai,Tamil Nadu,Miami,CIF,0.0,1.14,USA
2017,October,Electronics,Smart watches,8517,85,8517,8517,4296056,300723920,213,20169.28,Chennai,Tamil Nadu,Chicago,CIF,0.0,3.39,USA
2017,October,Pharmaceuticals,Generic drugs,3001,30,3001,3001,2544115,178088050,722,3523.7,Chennai,Tamil Nadu,Miami,FOB,0.0,3.45,USA
2017,October,Pharmaceuticals,Vaccines,3002,30,3002,3002,3826285,267839950,210,18220.4,Mumbai,Maharashtra,Los Angeles,CIF,0.0,0.93,USA
2017,October,Pharmaceuticals,Antibiotics,2901,29,2901,2901,593341,41533870,273,2173.41,Chennai,Tamil Nadu,Philadelphia,FOB,0.0,2.22,USA
2017,October,Chemicals,Organic chemicals,2901,29,2901,2901,5146716,360270120,537,9584.2,Bangalore,Karnataka,Philadelphia,CIF,3.0,4.56,USA
2017,October,Chemicals,Inorganic chemicals,2801,28,2801,2801,2558249,179077430,487,5253.08,Vadodara,Gujarat,Seattle,CIF,3.0,4.94,USA
2017,October,Chemicals,Paints,3201,32,3201,3201,4063367,284435690,680,5975.54,Vadodara,Gujarat,Miami,FOB,3.0,3.33,USA
2017,November,Textiles,Cotton yarn,5205,52,5205,5205,1538691,107708370,457,3366.94,Vadodara,Gujarat,Seattle,FOB,5.0,2.84,USA
2017,November,Textiles,Silk fabric,5007,50,5007,5007,3286023,230021610,778,4223.68,Mumbai,Maharashtra,Houston,FOB,5.0,1.29,USA
2017,November,Textiles,Woolen fabric,5101,51,5101,5101,3970143,277910010,184,21576.86,Vadodara,Gujarat,Boston,FOB,5.0,1.97,USA
2017,November,Gems & Jewellery,Diamond rings,7102,71,7102,7102,4658260,326078200,624,7465.16,Mumbai,Maharashtra,New York,FOB,7.5,3.25,USA
2017,November,Gems & Jewellery,Gold earrings,7113,71,7113,7113,3816255,267137850,798,4782.27,Mumbai,Maharashtra,New York,FOB,7.5,4.28,USA
2017,November,Gems & Jewellery,Platinum rings,7110,71,7110,7110,1225503,85785210,389,3150.39,Bangalore,Karnataka,Philadelphia,FOB,7.5,2.07,USA
2017,November,Footwear,Leather shoes,6403,64,6403,6403,3220694,225448580,551,5845.18,Kolkata,West Bengal,Long Beach,FOB,10.0,2.45,USA
2017,November,Footwear,Sports shoes,6404,64,6404,6404,2516385,176146950,464,5423.24,Kolkata,West Bengal,Houston,CIF,10.0,0.72,USA
2017,November,Footwear,Canvas sneakers,6404,64,6404,6404,4312091,301846370,832,5182.8,Vadodara,Gujarat,Miami,FOB,10.0,1.72,USA
2017,November,Auto Components,Engine parts,8409,84,8409,8409,3406966,238487620,298,11432.77,Hyderabad,Telangana,San Francisco,FOB,2.5,0.31,USA
